./positives/00022.png	1	0 0 39 41
./positives/00023.png	1	0 0 43 36
./positives/00024.png	1	0 0 41 35
./positives/00025.png	1	0 0 41 34
./positives/00026.png	1	0 0 40 34
./positives/00027.png	1	0 0 45 34
./positives/00028.png	1	0 0 43 39
./positives/00029.png	1	0 0 44 41
./positives/00030.png	1	0 0 48 43
./positives/00031.png	1	0 0 42 40
./positives/00032.png	1	0 0 56 43
./positives/00033.png	1	0 0 53 41
./positives/00034.png	1	0 0 53 39
./positives/00035.png	1	0 0 53 39
./positives/00036.png	1	0 0 49 39
./positives/00037.png	1	0 0 47 40
./positives/00038.png	1	0 0 47 37
./positives/00039.png	1	0 0 52 40
./positives/00040.png	1	0 0 49 35
./positives/00041.png	1	0 0 44 35
./positives/00042.png	1	0 0 46 40
./positives/00043.png	1	0 0 52 42
./positives/00044.png	1	0 0 57 45
./positives/00045.png	1	0 0 61 52
./positives/00046.png	1	0 0 61 51
./positives/00047.png	1	0 0 62 57
./positives/00048.png	1	0 0 60 55
./positives/00049.png	1	0 0 60 60
./positives/00050.png	1	0 0 58 55
./positives/00051.png	1	0 0 58 51
./positives/00052.png	1	0 0 59 55
./positives/00053.png	1	0 0 61 56
./positives/00054.png	1	0 0 61 58
./positives/00055.png	1	0 0 58 55
./positives/00056.png	1	0 0 62 56
./positives/00057.png	1	0 0 62 57
./positives/00058.png	1	0 0 63 54
./positives/00059.png	1	0 0 65 61
./positives/00060.png	1	0 0 64 62
./positives/00061.png	1	0 0 60 60
./positives/00062.png	1	0 0 63 53
./positives/00063.png	1	0 0 59 57
./positives/00064.png	1	0 0 62 52
./positives/00065.png	1	0 0 60 57
./positives/00066.png	1	0 0 62 53
./positives/00067.png	1	0 0 63 56
./positives/00068.png	1	0 0 63 53
./positives/00069.png	1	0 0 61 51
./positives/00070.png	1	0 0 63 55
./positives/00071.png	1	0 0 61 57
./positives/00072.png	1	0 0 62 54
./positives/00073.png	1	0 0 63 51
./positives/00074.png	1	0 0 66 56
./positives/00075.png	1	0 0 65 55
./positives/00076.png	1	0 0 61 55
./positives/00077.png	1	0 0 61 54
./positives/00078.png	1	0 0 64 51
./positives/00079.png	1	0 0 66 56
./positives/00080.png	1	0 0 64 56
./positives/00081.png	1	0 0 65 54
./positives/00082.png	1	0 0 65 53
./positives/00083.png	1	0 0 71 60
./positives/00084.png	1	0 0 67 59
./positives/00085.png	1	0 0 70 58
./positives/00086.png	1	0 0 68 59
./positives/00087.png	1	0 0 66 59
./positives/00088.png	1	0 0 63 57
./positives/00089.png	1	0 0 73 60
./positives/00090.png	1	0 0 75 63
./positives/00091.png	1	0 0 72 60
./positives/00092.png	1	0 0 73 59
./positives/00093.png	1	0 0 72 61
./positives/00094.png	1	0 0 80 60
./positives/00095.png	1	0 0 79 58
./positives/00096.png	1	0 0 81 62
./positives/00097.png	1	0 0 80 62
./positives/00098.png	1	0 0 86 68
./positives/00099.png	1	0 0 83 66
./positives/00100.png	1	0 0 85 68
./positives/00101.png	1	0 0 87 75
./positives/00102.png	1	0 0 89 72
./positives/00103.png	1	0 0 94 71
./positives/00104.png	1	0 0 96 78
./positives/00105.png	1	0 0 96 77
./positives/00106.png	1	0 0 100 74
./positives/00107.png	1	0 0 104 77
./positives/00108.png	1	0 0 111 81
./positives/00109.png	1	0 0 107 93
./positives/00110.png	1	0 0 104 87
./positives/00111.png	1	0 0 114 89
./positives/00112.png	1	0 0 118 92
./positives/00113.png	1	0 0 117 92
./positives/00114.png	1	0 0 122 97
./positives/00115.png	1	0 0 120 90
./positives/00116.png	1	0 0 120 90
./positives/00117.png	1	0 0 116 94
./positives/00118.png	1	0 0 122 101
./positives/00119.png	1	0 0 133 107
./positives/00120.png	1	0 0 133 102
./positives/00121.png	1	0 0 133 104
./positives/00122.png	1	0 0 139 115
./positives/00123.png	1	0 0 141 110
./positives/00124.png	1	0 0 138 115
./positives/00125.png	1	0 0 141 114
./positives/00126.png	1	0 0 143 120
./positives/00127.png	1	0 0 145 110
./positives/00128.png	1	0 0 133 122
./positives/00129.png	1	0 0 144 115
./positives/00130.png	1	0 0 145 119
./positives/01354.png	1	0 0 50 42
./positives/01355.png	1	0 0 41 43
./positives/01358.png	1	0 0 43 41
./positives/01359.png	1	0 0 44 45
./positives/01360.png	1	0 0 45 45
./positives/01361.png	1	0 0 44 43
./positives/01362.png	1	0 0 42 44
./positives/01363.png	1	0 0 40 41
./positives/01364.png	1	0 0 44 43
./positives/01365.png	1	0 0 46 39
./positives/01366.png	1	0 0 47 42
./positives/01367.png	1	0 0 44 36
./positives/01368.png	1	0 0 47 41
./positives/01369.png	1	0 0 52 44
./positives/01370.png	1	0 0 65 42
./positives/01371.png	1	0 0 65 44
./positives/01372.png	1	0 0 56 53
./positives/01373.png	1	0 0 43 47
./positives/01374.png	1	0 0 37 48
./positives/01375.png	1	0 0 35 60
./positives/01376.png	1	0 0 31 52
./positives/01377.png	1	0 0 39 51
./positives/01378.png	1	0 0 40 54
./positives/01379.png	1	0 0 30 55
